0.000000000000000000e+00,1.872947161439644237e-01,1.946002360430153788e-01
1.000000000000000000e+00,1.873377324071274774e-01,1.947284163146621727e-01
2.000000000000000000e+00,1.873246834804964678e-01,1.947191382797516801e-01
3.000000000000000000e+00,1.851762887404856950e-01,1.925046174366426555e-01
4.000000000000000000e+00,1.452296068325405753e-01,1.530067265914377417e-01
5.000000000000000000e+00,1.374623505982280336e-01,1.457875144931324030e-01
6.000000000000000000e+00,1.257507206248645870e-01,1.334048460968916550e-01
7.000000000000000000e+00,1.156345428805006237e-01,1.233347736911943465e-01
8.000000000000000000e+00,1.034009976870321618e-01,1.106962885062274110e-01
9.000000000000000000e+00,9.206390012439498449e-02,9.958097912224553316e-02
1.000000000000000000e+01,8.461956309383052155e-02,9.258952122953452435e-02
1.100000000000000000e+01,7.483957095244686553e-02,8.324428238721542916e-02
1.200000000000000000e+01,6.980980674088924087e-02,7.815083013006121626e-02
1.300000000000000000e+01,6.617438612256890118e-02,7.417082880006631296e-02
1.400000000000000000e+01,6.409689169364118921e-02,7.299266516897079393e-02
1.500000000000000000e+01,6.205436696731863461e-02,7.094284204245124292e-02
1.600000000000000000e+01,5.866092887087406144e-02,6.724215063251860747e-02
1.700000000000000000e+01,5.846696852346314893e-02,6.715425265872621008e-02
1.800000000000000000e+01,5.678155806178342146e-02,6.582946098645058031e-02
1.900000000000000000e+01,5.603325619166173860e-02,6.429902400338870228e-02
2.000000000000000000e+01,5.374258860413966277e-02,6.167310007965564472e-02
2.100000000000000000e+01,5.298966963076733733e-02,6.149904537066853971e-02
2.200000000000000000e+01,5.180706650889604914e-02,6.013888288213530692e-02
2.300000000000000000e+01,4.942708983233707470e-02,5.810897988889859173e-02
2.400000000000000000e+01,4.885618101211764569e-02,5.737218999888083620e-02
2.500000000000000000e+01,4.865566420039594414e-02,5.712007028273195092e-02
2.600000000000000000e+01,4.919289442040890303e-02,5.793705314784647342e-02
2.700000000000000000e+01,4.824403563959058644e-02,5.677812167924986553e-02
2.800000000000000000e+01,4.872847628673262349e-02,5.707730238504311188e-02
2.900000000000000000e+01,4.531479537982974204e-02,5.380112749093078628e-02
3.000000000000000000e+01,4.648282679975022924e-02,5.474931379100498458e-02
3.100000000000000000e+01,4.663136261059339094e-02,5.519903206336317092e-02
3.200000000000000000e+01,4.519300893501992239e-02,5.367838824167368156e-02
3.300000000000000000e+01,4.418478303152804237e-02,5.274795989649619377e-02
3.400000000000000000e+01,4.530784715717514621e-02,5.357836416558226650e-02
3.500000000000000000e+01,4.411568782966147906e-02,5.296019348717009856e-02
3.600000000000000000e+01,4.322128674847720842e-02,5.182973312701555368e-02
3.700000000000000000e+01,4.239143825200702292e-02,5.103856517420001654e-02
3.800000000000000000e+01,4.257161800903252330e-02,5.061276034191530826e-02
3.900000000000000000e+01,4.089103248569603971e-02,4.927100843514185119e-02
4.000000000000000000e+01,4.280528154911165256e-02,5.123075451749698611e-02
4.100000000000000000e+01,4.157554203852294877e-02,5.059699724944205501e-02
4.200000000000000000e+01,4.053256164615881563e-02,4.888220014287616294e-02
4.300000000000000000e+01,3.862324689199702482e-02,4.728249366260253023e-02
4.400000000000000000e+01,4.064665692329859359e-02,4.929030639300370498e-02
4.500000000000000000e+01,4.096037839852480905e-02,4.949002303388980867e-02
4.600000000000000000e+01,3.866986503285652771e-02,4.722988238768223435e-02
4.700000000000000000e+01,3.899556064475194483e-02,4.743102025519103232e-02
4.800000000000000000e+01,3.739256170281512331e-02,4.595541594555641041e-02
4.900000000000000000e+01,3.958734996367999082e-02,4.810251338443184005e-02
5.000000000000000000e+01,3.768169967620333544e-02,4.603048220754026032e-02
5.100000000000000000e+01,3.855420395748941631e-02,4.722941613768995989e-02
5.200000000000000000e+01,4.008012288025257497e-02,4.881701477033430908e-02
5.300000000000000000e+01,3.883568441655928932e-02,4.743595897572216308e-02
5.400000000000000000e+01,3.844716267892851064e-02,4.664623379691227451e-02
5.500000000000000000e+01,3.805595373957881833e-02,4.659392569274995594e-02
5.600000000000000000e+01,3.611083551524500029e-02,4.457736582111803542e-02
5.700000000000000000e+01,3.662912997413578231e-02,4.497793581297940962e-02
5.800000000000000000e+01,3.594521285549147349e-02,4.449854561571030265e-02
5.900000000000000000e+01,3.596551743159970282e-02,4.476297053270166665e-02
6.000000000000000000e+01,3.458877314066328285e-02,4.310867116334032162e-02
6.100000000000000000e+01,3.570070799183509141e-02,4.429771749223341409e-02
6.200000000000000000e+01,3.501822479668595389e-02,4.348011974555849452e-02
6.300000000000000000e+01,3.512823564721032077e-02,4.397877099968604264e-02
6.400000000000000000e+01,3.357936959910721303e-02,4.241371183956853946e-02
6.500000000000000000e+01,3.561373007247573691e-02,4.438608663652828662e-02
6.600000000000000000e+01,3.627773624586748402e-02,4.500542576666936856e-02
6.700000000000000000e+01,3.497525604094847695e-02,4.375465687676755033e-02
6.800000000000000000e+01,3.550289645138096639e-02,4.404998420934157222e-02
6.900000000000000000e+01,3.364575388335790812e-02,4.237950777092424487e-02
7.000000000000000000e+01,3.302118478144014380e-02,4.198664376273088944e-02
7.100000000000000000e+01,3.355069110244014025e-02,4.241554443371116367e-02
7.200000000000000000e+01,3.242942732441576187e-02,4.107064341803069035e-02
7.300000000000000000e+01,3.232586051306872432e-02,4.128607255361353701e-02
7.400000000000000000e+01,3.450071227733834262e-02,4.318785976116994857e-02
7.500000000000000000e+01,3.431522732788219732e-02,4.295060398970565463e-02
7.600000000000000000e+01,3.464303704746826001e-02,4.319415875940357807e-02
7.700000000000000000e+01,3.246102036570707589e-02,4.134275555433144372e-02
7.800000000000000000e+01,3.239744834205825208e-02,4.115535076447582319e-02
7.900000000000000000e+01,3.371607996972347115e-02,4.226948419111972027e-02
8.000000000000000000e+01,3.281922469272047227e-02,4.155519446699128261e-02
8.100000000000000000e+01,3.288694361987623549e-02,4.173950376014819164e-02
8.200000000000000000e+01,3.205384782921397169e-02,4.077630806372829764e-02
8.300000000000000000e+01,3.278106882540111205e-02,4.152233524310150470e-02
8.400000000000000000e+01,3.058923136051770394e-02,3.942552511818031569e-02
8.500000000000000000e+01,3.076912713772049154e-02,3.963924418709450365e-02
8.600000000000000000e+01,3.100702553569707753e-02,3.992813517569223508e-02
8.700000000000000000e+01,3.117224579774686630e-02,4.009727323466829446e-02
8.800000000000000000e+01,3.045530059662782119e-02,3.929861154392971789e-02
8.900000000000000000e+01,2.991274937230193817e-02,3.907801897564681243e-02
9.000000000000000000e+01,3.243100014396593095e-02,4.142043140150086095e-02
9.100000000000000000e+01,3.112428977433659427e-02,3.977457332658695249e-02
9.200000000000000000e+01,3.145787838629172939e-02,4.043199980685956152e-02
9.300000000000000000e+01,3.144033773787067304e-02,4.052808586290956167e-02
9.400000000000000000e+01,2.993402982521778041e-02,3.889371218611208103e-02
9.500000000000000000e+01,3.068659865550455584e-02,3.979603724391259090e-02
9.600000000000000000e+01,3.071087459424335503e-02,3.946010841515532747e-02
9.700000000000000000e+01,2.957725656367522771e-02,3.854580041081772518e-02
9.800000000000000000e+01,3.076880266377243420e-02,3.959890799792637611e-02
9.900000000000000000e+01,2.908181897009693220e-02,3.809515063941249641e-02
1.000000000000000000e+02,3.237625486203344477e-02,4.115983746649087144e-02
1.010000000000000000e+02,3.030313600648588609e-02,3.927495141553860591e-02
1.020000000000000000e+02,3.030453545510600200e-02,3.934929057824365639e-02
1.030000000000000000e+02,2.857960506886218777e-02,3.775455057688290039e-02
1.040000000000000000e+02,3.169265601779183705e-02,4.078018071718655241e-02
