0.000000000000000000e+00,5.945646430821851375e-02,6.600346220581115864e-02
1.000000000000000000e+00,4.070286971201911991e-02,4.573920417277383549e-02
2.000000000000000000e+00,3.308567681886077222e-02,3.799520974596883732e-02
3.000000000000000000e+00,3.216926336928924851e-02,3.636210999004548666e-02
4.000000000000000000e+00,3.062376566806101694e-02,3.536328200033254238e-02
5.000000000000000000e+00,2.814462683372023419e-02,3.269871634649820086e-02
6.000000000000000000e+00,2.619471274028783644e-02,3.070067126107338049e-02
7.000000000000000000e+00,2.536517543369856686e-02,2.933250299829596314e-02
8.000000000000000000e+00,2.437580215675598516e-02,2.879881445926501735e-02
9.000000000000000000e+00,2.357352791721351384e-02,2.787954806413901060e-02
1.000000000000000000e+01,2.289634828656980994e-02,2.770814431404437783e-02
1.100000000000000000e+01,2.247110695533497543e-02,2.718413500325525534e-02
1.200000000000000000e+01,2.242940126460727171e-02,2.721456037379951787e-02
1.300000000000000000e+01,2.165814784410651297e-02,2.639844776305751844e-02
1.400000000000000000e+01,2.092479055617728692e-02,2.539837959806360082e-02
1.500000000000000000e+01,2.150202911725086416e-02,2.629212685037774985e-02
1.600000000000000000e+01,2.147114477013487358e-02,2.657676499576008822e-02
1.700000000000000000e+01,2.037405640979835647e-02,2.541356790098529481e-02
1.800000000000000000e+01,2.003416497895731466e-02,2.485219108985574007e-02
1.900000000000000000e+01,1.957739331542605529e-02,2.487811017663870902e-02
2.000000000000000000e+01,1.978623330636137406e-02,2.484995354588672919e-02
2.100000000000000000e+01,1.902363247318044834e-02,2.412561992311855474e-02
2.200000000000000000e+01,1.938505284090573724e-02,2.439662623172992803e-02
2.300000000000000000e+01,1.909218466298919642e-02,2.450398962460191218e-02
2.400000000000000000e+01,1.868737588610729430e-02,2.424241253063545709e-02
2.500000000000000000e+01,1.854099987999506538e-02,2.407828826008916873e-02
2.600000000000000000e+01,1.765934939211625740e-02,2.321501911582534231e-02
2.700000000000000000e+01,1.810158837656941980e-02,2.356963237279458001e-02
2.800000000000000000e+01,1.759632393852569171e-02,2.316750680539322871e-02
2.900000000000000000e+01,1.888498916319856710e-02,2.438327946830894100e-02
3.000000000000000000e+01,1.833982440673753711e-02,2.415536462156531172e-02
3.100000000000000000e+01,1.727048403074951319e-02,2.277808471649002062e-02
3.200000000000000000e+01,1.688896061296175574e-02,2.219015723822674591e-02
3.300000000000000000e+01,1.769874520263386292e-02,2.347956849230272564e-02
3.400000000000000000e+01,1.904244029842654465e-02,2.510997223680700927e-02
3.500000000000000000e+01,1.782016551328127751e-02,2.353699402667317614e-02
3.600000000000000000e+01,1.685758584123183898e-02,2.261913398856730401e-02
3.700000000000000000e+01,1.792067992436192567e-02,2.383999528997212194e-02
3.800000000000000000e+01,1.700837140086832247e-02,2.351721061265304308e-02
3.900000000000000000e+01,1.685084709768408517e-02,2.267746674906412699e-02
4.000000000000000000e+01,1.669882537597664959e-02,2.304088618569270080e-02
4.100000000000000000e+01,1.733099237583568888e-02,2.369106422759239758e-02
4.200000000000000000e+01,1.657711549162699943e-02,2.268992501336740755e-02
4.300000000000000000e+01,1.692323841578067395e-02,2.323252669525638012e-02
4.400000000000000000e+01,1.621994902946471279e-02,2.241618501851698128e-02
4.500000000000000000e+01,1.651544025361201956e-02,2.247504301693976567e-02
4.600000000000000000e+01,1.603994953401565934e-02,2.214251786018678336e-02
4.700000000000000000e+01,1.589254745599428045e-02,2.209566812137062769e-02
4.800000000000000000e+01,1.635666008030253402e-02,2.224441754845742428e-02
4.900000000000000000e+01,1.543340727782708394e-02,2.146746161324657870e-02
5.000000000000000000e+01,1.741969346980162814e-02,2.391778753629548657e-02
5.100000000000000000e+01,1.587471007580039742e-02,2.212359181394724095e-02
5.200000000000000000e+01,1.745134386960116996e-02,2.422751729889276173e-02
5.300000000000000000e+01,1.592108174222572198e-02,2.239721768134667404e-02
5.400000000000000000e+01,1.513488634425858882e-02,2.184307518109700197e-02
5.500000000000000000e+01,1.568864438316416865e-02,2.269204111841165161e-02
5.600000000000000000e+01,1.568197647219226123e-02,2.205026411337425093e-02
5.700000000000000000e+01,1.493440064244196813e-02,2.154470520301228834e-02
5.800000000000000000e+01,1.628370447648630481e-02,2.320074439034726377e-02
5.900000000000000000e+01,1.512879124342156323e-02,2.179779574914871010e-02
6.000000000000000000e+01,1.634728076804725996e-02,2.311723400497111419e-02
6.100000000000000000e+01,1.466968686350867898e-02,2.175002010937126390e-02
6.200000000000000000e+01,1.659296154573320844e-02,2.360417897180648594e-02
6.300000000000000000e+01,1.593199440477950299e-02,2.261638698779915718e-02
6.400000000000000000e+01,1.471879020905208189e-02,2.152431711121999963e-02
6.500000000000000000e+01,1.519545189977560169e-02,2.194680453168471393e-02
6.600000000000000000e+01,1.478424042751357026e-02,2.188139105558040143e-02
6.700000000000000000e+01,1.576716958350122405e-02,2.284286165135636371e-02
6.800000000000000000e+01,1.575596253993986201e-02,2.318321392941462972e-02
6.900000000000000000e+01,1.456302857713428524e-02,2.169615092172980098e-02
7.000000000000000000e+01,1.471924315517118137e-02,2.200451325659117177e-02
7.100000000000000000e+01,1.439704172921987997e-02,2.182958883061309613e-02
7.200000000000000000e+01,1.423685899175788742e-02,2.129711495131871718e-02
7.300000000000000000e+01,1.552990375459040000e-02,2.262923786555638000e-02
7.400000000000000000e+01,1.447152761751321036e-02,2.197201120372583444e-02
7.500000000000000000e+01,1.577635965141406527e-02,2.285068314607155773e-02
7.600000000000000000e+01,1.485767492361158605e-02,2.252887386473029566e-02
7.700000000000000000e+01,1.462278762804873448e-02,2.214027011321603039e-02
7.800000000000000000e+01,1.556211513264758178e-02,2.258188601041781138e-02
7.900000000000000000e+01,1.413702224686100122e-02,2.174529305828902873e-02
8.000000000000000000e+01,1.458562084838723773e-02,2.245117703985803626e-02
8.100000000000000000e+01,1.411638900116568909e-02,2.167776777930922535e-02
8.200000000000000000e+01,1.398120962169104378e-02,2.171185139336708619e-02
8.300000000000000000e+01,1.468757153645868299e-02,2.214860100637008888e-02
8.400000000000000000e+01,1.328833370852334703e-02,2.081360438845774111e-02
8.500000000000000000e+01,1.357068636232000060e-02,2.108768132407937840e-02
8.600000000000000000e+01,1.402125396993252060e-02,2.141271017885727074e-02
8.700000000000000000e+01,1.406759157435757274e-02,2.136686326365361613e-02
8.800000000000000000e+01,1.389860746842119799e-02,2.145636305670936897e-02
8.900000000000000000e+01,1.409364516770872031e-02,2.189476996890461769e-02
9.000000000000000000e+01,1.365922394209282374e-02,2.172714480379391022e-02
9.100000000000000000e+01,1.386364936153038248e-02,2.139009922257046822e-02
9.200000000000000000e+01,1.551204888973103067e-02,2.326218441387103986e-02
9.300000000000000000e+01,1.364923942673240340e-02,2.079553188257975832e-02
9.400000000000000000e+01,1.417889058951418355e-02,2.209717273916966818e-02
9.500000000000000000e+01,1.302631347096692462e-02,2.052871869292969068e-02
9.600000000000000000e+01,1.426216172940750725e-02,2.193534472951807687e-02
9.700000000000000000e+01,1.322271968310920719e-02,2.076464177819969947e-02
9.800000000000000000e+01,1.347525444299897679e-02,2.156008254511986716e-02
9.900000000000000000e+01,1.394316496210830890e-02,2.180154301608387690e-02
1.000000000000000000e+02,1.414958654374056171e-02,2.211756317415083939e-02
1.010000000000000000e+02,1.364627306508452848e-02,2.153660622476494604e-02
1.020000000000000000e+02,1.320785341498782045e-02,2.146387496142384416e-02
1.030000000000000000e+02,1.353731474177722292e-02,2.144554035513150658e-02
1.040000000000000000e+02,1.308224581852298306e-02,2.115968478120307597e-02
1.050000000000000000e+02,1.303710391637420349e-02,2.112686682028101781e-02
1.060000000000000000e+02,1.298108749101643984e-02,2.094783628553152297e-02
1.070000000000000000e+02,1.348901400047852230e-02,2.160227466350135225e-02
1.080000000000000000e+02,1.291972096048306720e-02,2.098749185572878692e-02
1.090000000000000000e+02,1.418061113225136359e-02,2.256323899705856353e-02
1.100000000000000000e+02,1.346248474605493857e-02,2.158007783720502018e-02
1.110000000000000000e+02,1.399956860074153160e-02,2.223315522685448756e-02
1.120000000000000000e+02,1.263158399497285762e-02,2.084403560504160396e-02
1.130000000000000000e+02,1.328080976342209917e-02,2.143932882481892552e-02
1.140000000000000000e+02,1.325519517385974518e-02,2.149652443734739737e-02
1.150000000000000000e+02,1.379097440844047513e-02,2.234121040167200839e-02
1.160000000000000000e+02,1.263469603099174644e-02,2.080943332160058168e-02
1.170000000000000000e+02,1.307778462312383407e-02,2.161216604022414209e-02
1.180000000000000000e+02,1.293736828543263009e-02,2.119766838342255350e-02
1.190000000000000000e+02,1.320212682149571673e-02,2.137739324495191093e-02
1.200000000000000000e+02,1.331626614926097532e-02,2.141721270616541231e-02
1.210000000000000000e+02,1.225674561160341319e-02,2.055349305579758090e-02
1.220000000000000000e+02,1.264264075062595388e-02,2.096035119990363391e-02
1.230000000000000000e+02,1.233775101258038562e-02,2.048206972299918688e-02
1.240000000000000000e+02,1.248353574469543599e-02,2.055871918382870880e-02
1.250000000000000000e+02,1.374102943590306547e-02,2.203364604825594139e-02
1.260000000000000000e+02,1.268011480206763034e-02,2.122085286893308706e-02
1.270000000000000000e+02,1.400236323206525621e-02,2.229902725424721260e-02
1.280000000000000000e+02,1.310921528822860463e-02,2.146640128853080295e-02
1.290000000000000000e+02,1.188661061221584631e-02,2.002328510766853906e-02
1.300000000000000000e+02,1.350969854062647295e-02,2.223714251452097931e-02
1.310000000000000000e+02,1.328799734894740500e-02,2.181874608543491953e-02
1.320000000000000000e+02,1.304355138622120651e-02,2.178503983208321740e-02
1.330000000000000000e+02,1.246998014983992896e-02,2.100676638689389850e-02
1.340000000000000000e+02,1.178915111923011134e-02,2.036430028203709344e-02
1.350000000000000000e+02,1.294378688479884063e-02,2.153772195092069561e-02
1.360000000000000000e+02,1.270170924147771482e-02,2.117451999500833196e-02
1.370000000000000000e+02,1.301458559294833145e-02,2.187340710905187613e-02
1.380000000000000000e+02,1.292782158983859717e-02,2.153668593227936467e-02
1.390000000000000000e+02,1.281884394652005495e-02,2.130586748474414330e-02
1.400000000000000000e+02,1.170415338987458934e-02,2.034879558447813888e-02
1.410000000000000000e+02,1.244345262837438446e-02,2.128268013316986229e-02
1.420000000000000000e+02,1.165677186939855989e-02,2.051955769807232641e-02
1.430000000000000000e+02,1.170275783582253211e-02,2.042581784525050043e-02
1.440000000000000000e+02,1.247714186885782138e-02,2.125448153856491010e-02
1.450000000000000000e+02,1.273481466903120425e-02,2.159897444651909248e-02
1.460000000000000000e+02,1.271315850853437478e-02,2.147302145355681202e-02
1.470000000000000000e+02,1.262773634442337402e-02,2.140261129707320131e-02
1.480000000000000000e+02,1.275891850216214971e-02,2.129959805315214880e-02
1.490000000000000000e+02,1.228861912290335652e-02,2.111411614452684063e-02
1.500000000000000000e+02,1.231753107529540495e-02,2.125268037230782989e-02
1.510000000000000000e+02,1.190499203889140017e-02,2.063058290489690888e-02
1.520000000000000000e+02,1.245467317368980677e-02,2.095606583023331554e-02
1.530000000000000000e+02,1.174854739701907021e-02,2.046927440546588914e-02
1.540000000000000000e+02,1.344559481763347823e-02,2.191120566030966416e-02
1.550000000000000000e+02,1.149698958205892102e-02,2.022865083134760267e-02
1.560000000000000000e+02,1.205003989999470053e-02,2.094515390304590649e-02
1.570000000000000000e+02,1.275100250681450095e-02,2.153997863700904056e-02
1.580000000000000000e+02,1.207688614182357914e-02,2.064279856343126038e-02
1.590000000000000000e+02,1.240803473976126274e-02,2.094156153498708678e-02
1.600000000000000000e+02,1.243356406020913567e-02,2.096686251984791402e-02
1.610000000000000000e+02,1.202495819937842575e-02,2.121931255417962639e-02
1.620000000000000000e+02,1.200109605542565468e-02,2.111137042543570833e-02
1.630000000000000000e+02,1.135668593229799753e-02,2.017953004317636634e-02
1.640000000000000000e+02,1.184531109077012825e-02,2.050918311982854320e-02
1.650000000000000000e+02,1.192512764755246889e-02,2.078810420104646936e-02
1.660000000000000000e+02,1.180634466563551359e-02,2.106017384525193242e-02
1.670000000000000000e+02,1.231210049858383684e-02,2.120618664486326188e-02
1.680000000000000000e+02,1.158675042337378204e-02,2.078213742030898467e-02
1.690000000000000000e+02,1.231372283765125655e-02,2.102181764480771931e-02
1.700000000000000000e+02,1.134970414408339318e-02,1.998172069850857532e-02
1.710000000000000000e+02,1.317318515872348099e-02,2.191907495266588041e-02
1.720000000000000000e+02,1.135457988105987269e-02,2.027833846398071835e-02
1.730000000000000000e+02,1.146791474875089728e-02,2.069566181454799564e-02
1.740000000000000000e+02,1.210931537226242471e-02,2.152869578527998387e-02
1.750000000000000000e+02,1.134519114693874862e-02,2.040363772180622814e-02
1.760000000000000000e+02,1.249390364790902222e-02,2.176759675435642818e-02
1.770000000000000000e+02,1.264207357800241176e-02,2.167915789965204482e-02
1.780000000000000000e+02,1.136402295044585016e-02,2.020930861968108991e-02
1.790000000000000000e+02,1.148616898768983416e-02,2.050174391591036080e-02
1.800000000000000000e+02,1.251982650309093129e-02,2.138333796753394064e-02
1.810000000000000000e+02,1.196303393783963200e-02,2.098540661922882952e-02
1.820000000000000000e+02,1.156629495320418005e-02,2.048496780984785173e-02
1.830000000000000000e+02,1.150490049329071056e-02,2.055685892791746239e-02
